eventID,basisOfRecord,occurrenceID,individualCount,identificationVerificationStatus,scientificName,kingdom,vernacularName
VIS_14862,HumanObservation,VIS_14862,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14863,HumanObservation,VIS_14863,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14864,HumanObservation,VIS_14864,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14865,HumanObservation,VIS_14865,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14866,HumanObservation,VIS_14866,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14867,HumanObservation,VIS_14867,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14868,HumanObservation,VIS_14868,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14869,HumanObservation,VIS_14869,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14870,HumanObservation,VIS_14870,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14871,HumanObservation,VIS_14871,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14872,HumanObservation,VIS_14872,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14873,HumanObservation,VIS_14873,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14874,HumanObservation,VIS_14874,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14875,HumanObservation,VIS_14875,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14876,HumanObservation,VIS_14876,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14877,HumanObservation,VIS_14877,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14878,HumanObservation,VIS_14878,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14879,HumanObservation,VIS_14879,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14880,HumanObservation,VIS_14880,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14881,HumanObservation,VIS_14881,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14882,HumanObservation,VIS_14882,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14883,HumanObservation,VIS_14883,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14884,HumanObservation,VIS_14884,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14885,HumanObservation,VIS_14885,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14886,HumanObservation,VIS_14886,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14887,HumanObservation,VIS_14887,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14888,HumanObservation,VIS_14888,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14889,HumanObservation,VIS_14889,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14890,HumanObservation,VIS_14890,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14891,HumanObservation,VIS_14891,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14924,HumanObservation,VIS_14924,1,verified by experts,Tinca tinca,Animalia,zeelt
VIS_14925,HumanObservation,VIS_14925,1,verified by experts,Tinca tinca,Animalia,zeelt
VIS_14926,HumanObservation,VIS_14926,1,verified by experts,Tinca tinca,Animalia,zeelt
VIS_14927,HumanObservation,VIS_14927,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_14928,HumanObservation,VIS_14928,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_14929,HumanObservation,VIS_14929,1,verified by experts,Scardinius erythrophthalmus,Animalia,rietvoorn
VIS_14930,HumanObservation,VIS_14930,1,verified by experts,Scardinius erythrophthalmus,Animalia,rietvoorn
VIS_14931,HumanObservation,VIS_14931,1,verified by experts,Scardinius erythrophthalmus,Animalia,rietvoorn
VIS_14932,HumanObservation,VIS_14932,1,verified by experts,Scardinius erythrophthalmus,Animalia,rietvoorn
VIS_14933,HumanObservation,VIS_14933,1,verified by experts,Scardinius erythrophthalmus,Animalia,rietvoorn
VIS_14934,HumanObservation,VIS_14934,1,verified by experts,Scardinius erythrophthalmus,Animalia,rietvoorn
VIS_14935,HumanObservation,VIS_14935,1,verified by experts,Scardinius erythrophthalmus,Animalia,rietvoorn
VIS_14936,HumanObservation,VIS_14936,1,verified by experts,Scardinius erythrophthalmus,Animalia,rietvoorn
VIS_14937,HumanObservation,VIS_14937,1,verified by experts,Scardinius erythrophthalmus,Animalia,rietvoorn
VIS_14938,HumanObservation,VIS_14938,1,verified by experts,Cyprinus carpio,Animalia,karper
VIS_14939,HumanObservation,VIS_14939,1,verified by experts,Carassius auratus gibelio,Animalia,giebel
VIS_14940,HumanObservation,VIS_14940,1,verified by experts,Carassius auratus gibelio,Animalia,giebel
VIS_14943,HumanObservation,VIS_14943,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14944,HumanObservation,VIS_14944,100,verified by experts,Cyprinus carpio,Animalia,karper
VIS_14945,HumanObservation,VIS_14945,1,verified by experts,Esox lucius,Animalia,snoek
VIS_14946,HumanObservation,VIS_14946,1,verified by experts,Esox lucius,Animalia,snoek
VIS_14947,HumanObservation,VIS_14947,1,verified by experts,Esox lucius,Animalia,snoek
VIS_14950,HumanObservation,VIS_14950,1,verified by experts,Tinca tinca,Animalia,zeelt
VIS_14951,HumanObservation,VIS_14951,1,verified by experts,Tinca tinca,Animalia,zeelt
VIS_14952,HumanObservation,VIS_14952,1,verified by experts,Tinca tinca,Animalia,zeelt
VIS_14953,HumanObservation,VIS_14953,1,verified by experts,Tinca tinca,Animalia,zeelt
VIS_14954,HumanObservation,VIS_14954,1,verified by experts,Tinca tinca,Animalia,zeelt
VIS_14955,HumanObservation,VIS_14955,1,verified by experts,Tinca tinca,Animalia,zeelt
VIS_14956,HumanObservation,VIS_14956,18,verified by experts,Scardinius erythrophthalmus,Animalia,rietvoorn
VIS_14962,HumanObservation,VIS_14962,14,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14963,HumanObservation,VIS_14963,1,verified by experts,Carassius auratus gibelio,Animalia,giebel
VIS_14964,HumanObservation,VIS_14964,1,verified by experts,Scardinius erythrophthalmus,Animalia,rietvoorn
VIS_14965,HumanObservation,VIS_14965,1,verified by experts,Scardinius erythrophthalmus,Animalia,rietvoorn
VIS_14966,HumanObservation,VIS_14966,1,verified by experts,Scardinius erythrophthalmus,Animalia,rietvoorn
VIS_14967,HumanObservation,VIS_14967,1,verified by experts,Scardinius erythrophthalmus,Animalia,rietvoorn
VIS_14968,HumanObservation,VIS_14968,1,verified by experts,Scardinius erythrophthalmus,Animalia,rietvoorn
VIS_14969,HumanObservation,VIS_14969,1,verified by experts,Cyprinus carpio,Animalia,karper
VIS_14970,HumanObservation,VIS_14970,1,verified by experts,Cyprinus carpio,Animalia,karper
VIS_14972,HumanObservation,VIS_14972,1,verified by experts,Esox lucius,Animalia,snoek
VIS_14973,HumanObservation,VIS_14973,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14974,HumanObservation,VIS_14974,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14975,HumanObservation,VIS_14975,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14976,HumanObservation,VIS_14976,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14977,HumanObservation,VIS_14977,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_14978,HumanObservation,VIS_14978,1,verified by experts,Scardinius erythrophthalmus,Animalia,rietvoorn
VIS_14979,HumanObservation,VIS_14979,1,verified by experts,Scardinius erythrophthalmus,Animalia,rietvoorn
VIS_14980,HumanObservation,VIS_14980,1,verified by experts,Scardinius erythrophthalmus,Animalia,rietvoorn
VIS_14981,HumanObservation,VIS_14981,1,verified by experts,Scardinius erythrophthalmus,Animalia,rietvoorn
VIS_14982,HumanObservation,VIS_14982,1,verified by experts,Scardinius erythrophthalmus,Animalia,rietvoorn
VIS_14983,HumanObservation,VIS_14983,1,verified by experts,Scardinius erythrophthalmus,Animalia,rietvoorn
VIS_14987,HumanObservation,VIS_14987,1,verified by experts,Carassius auratus gibelio,Animalia,giebel
VIS_14989,HumanObservation,VIS_14989,1,verified by experts,Carassius auratus gibelio,Animalia,giebel
VIS_14990,HumanObservation,VIS_14990,1,verified by experts,Carassius auratus gibelio,Animalia,giebel
VIS_14991,HumanObservation,VIS_14991,1,verified by experts,Esox lucius,Animalia,snoek
VIS_14992,HumanObservation,VIS_14992,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_14993,HumanObservation,VIS_14993,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_14994,HumanObservation,VIS_14994,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_14995,HumanObservation,VIS_14995,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_14996,HumanObservation,VIS_14996,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_14997,HumanObservation,VIS_14997,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_14998,HumanObservation,VIS_14998,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_14999,HumanObservation,VIS_14999,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15000,HumanObservation,VIS_15000,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15001,HumanObservation,VIS_15001,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15002,HumanObservation,VIS_15002,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15003,HumanObservation,VIS_15003,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15004,HumanObservation,VIS_15004,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15005,HumanObservation,VIS_15005,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15006,HumanObservation,VIS_15006,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15007,HumanObservation,VIS_15007,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15008,HumanObservation,VIS_15008,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15009,HumanObservation,VIS_15009,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15010,HumanObservation,VIS_15010,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15011,HumanObservation,VIS_15011,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15012,HumanObservation,VIS_15012,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15013,HumanObservation,VIS_15013,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15014,HumanObservation,VIS_15014,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15015,HumanObservation,VIS_15015,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15016,HumanObservation,VIS_15016,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15017,HumanObservation,VIS_15017,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15018,HumanObservation,VIS_15018,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15019,HumanObservation,VIS_15019,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15020,HumanObservation,VIS_15020,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15021,HumanObservation,VIS_15021,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15022,HumanObservation,VIS_15022,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15023,HumanObservation,VIS_15023,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15024,HumanObservation,VIS_15024,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15025,HumanObservation,VIS_15025,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15026,HumanObservation,VIS_15026,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15027,HumanObservation,VIS_15027,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15028,HumanObservation,VIS_15028,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15029,HumanObservation,VIS_15029,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15030,HumanObservation,VIS_15030,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15031,HumanObservation,VIS_15031,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15032,HumanObservation,VIS_15032,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15033,HumanObservation,VIS_15033,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15034,HumanObservation,VIS_15034,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15035,HumanObservation,VIS_15035,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15036,HumanObservation,VIS_15036,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15037,HumanObservation,VIS_15037,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15038,HumanObservation,VIS_15038,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15039,HumanObservation,VIS_15039,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15040,HumanObservation,VIS_15040,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15041,HumanObservation,VIS_15041,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15042,HumanObservation,VIS_15042,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15043,HumanObservation,VIS_15043,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15044,HumanObservation,VIS_15044,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15045,HumanObservation,VIS_15045,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15046,HumanObservation,VIS_15046,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15047,HumanObservation,VIS_15047,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15048,HumanObservation,VIS_15048,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15049,HumanObservation,VIS_15049,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15050,HumanObservation,VIS_15050,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15051,HumanObservation,VIS_15051,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15052,HumanObservation,VIS_15052,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15053,HumanObservation,VIS_15053,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15054,HumanObservation,VIS_15054,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15055,HumanObservation,VIS_15055,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15056,HumanObservation,VIS_15056,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15057,HumanObservation,VIS_15057,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15058,HumanObservation,VIS_15058,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15059,HumanObservation,VIS_15059,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15060,HumanObservation,VIS_15060,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15061,HumanObservation,VIS_15061,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15065,HumanObservation,VIS_15065,1,verified by experts,Abramis bjoerkna,Animalia,kolblei
VIS_15066,HumanObservation,VIS_15066,1,verified by experts,Lepomis gibbosus,Animalia,zonnebaars
VIS_15067,HumanObservation,VIS_15067,1,verified by experts,Lepomis gibbosus,Animalia,zonnebaars
VIS_15068,HumanObservation,VIS_15068,1,verified by experts,Lepomis gibbosus,Animalia,zonnebaars
VIS_15069,HumanObservation,VIS_15069,1,verified by experts,Lepomis gibbosus,Animalia,zonnebaars
VIS_15070,HumanObservation,VIS_15070,1,verified by experts,Esox lucius,Animalia,snoek
VIS_15071,HumanObservation,VIS_15071,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15072,HumanObservation,VIS_15072,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15073,HumanObservation,VIS_15073,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15074,HumanObservation,VIS_15074,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15075,HumanObservation,VIS_15075,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15076,HumanObservation,VIS_15076,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15077,HumanObservation,VIS_15077,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15078,HumanObservation,VIS_15078,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15079,HumanObservation,VIS_15079,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15080,HumanObservation,VIS_15080,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15081,HumanObservation,VIS_15081,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15082,HumanObservation,VIS_15082,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15083,HumanObservation,VIS_15083,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15084,HumanObservation,VIS_15084,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15085,HumanObservation,VIS_15085,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15086,HumanObservation,VIS_15086,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15087,HumanObservation,VIS_15087,1,verified by experts,Rutilus rutilus,Animalia,blankvoorn
VIS_15089,HumanObservation,VIS_15089,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15090,HumanObservation,VIS_15090,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15091,HumanObservation,VIS_15091,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15092,HumanObservation,VIS_15092,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15093,HumanObservation,VIS_15093,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15094,HumanObservation,VIS_15094,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15095,HumanObservation,VIS_15095,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15096,HumanObservation,VIS_15096,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15097,HumanObservation,VIS_15097,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15098,HumanObservation,VIS_15098,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15099,HumanObservation,VIS_15099,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15100,HumanObservation,VIS_15100,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15101,HumanObservation,VIS_15101,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15102,HumanObservation,VIS_15102,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15103,HumanObservation,VIS_15103,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15104,HumanObservation,VIS_15104,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15105,HumanObservation,VIS_15105,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15106,HumanObservation,VIS_15106,1,verified by experts,Perca fluviatilis,Animalia,baars
VIS_15107,HumanObservation,VIS_15107,1,verified by experts,Perca fluviatilis,Animalia,baars
