ObservationIdentifier,DateOfObservation,SamplingProtocol,LengtSpecimen_Cm,WeightSpecimen_Gram,LengthOfTime_Min,LengthOfLocation_Meter,Oxygen_MgPerL,Oxygen_PercentSaturation,Conductivity_MicroSPerCm,Temperature_Celsius,Location,XCoordinaat,YCoordinaat,ID,Waterbody,CoordinateUncertainty,ESRI_OID,Shape
VIS_524,2009-04-29T00:00:00,targeted monitoring,0.00000000,86.50000000,0,50.00000000,8.70000000,0,710.00000000,11.60000038,Pauwelsbeek - Schorisse sa Leideveld,100680.76540000,165305.55870000,524,,15,112,POINT (100680.76540000 165305.55870000)
VIS_525,2012-04-16T00:00:00,targeted monitoring,0.00000000,0.00000000,0,100.00000000,0,0,0,0,Pauwelsbeek - Schorisse sa Leideveld,100680.76540000,165305.55870000,525,,15,113,POINT (100680.76540000 165305.55870000)
VIS_526,2012-04-16T00:00:00,targeted monitoring,0.00000000,0.00000000,0,100.00000000,0,0,0,0,Pauwelsbeek - Schorisse sa Leideveld,100680.76540000,165305.55870000,526,,15,114,POINT (100680.76540000 165305.55870000)
VIS_527,2012-04-16T00:00:00,targeted monitoring,0.00000000,0.00000000,0,30.00000000,0,0,0,0,Pauwelsbeek - Stroomop Leideveld,100633.00000000,165190.00000000,527,,15,115,POINT (100633.00000000 165190.00000000)
VIS_528,2012-04-16T00:00:00,targeted monitoring,0.00000000,0.00000000,0,30.00000000,0,0,0,0,Pauwelsbeek - Stroomop Leideveld,100633.00000000,165190.00000000,528,,15,116,POINT (100633.00000000 165190.00000000)
VIS_529,2009-04-29T00:00:00,targeted monitoring,0.00000000,10.50000000,0,100.00000000,8.60000000,0,750.00000000,11.69999981,Pauwelsbeek,99692.84910000,164009.32960000,529,,15,117,POINT (99692.84910000 164009.32960000)
VIS_530,2009-04-29T00:00:00,targeted monitoring,0.00000000,0.00000000,0,50.00000000,9.44000000,0,661.00000000,12.00000000,Pauwelsbeek - Tenhoute - stroomopwaarts verstuwing,99644.35750000,163117.44130000,530,,15,118,POINT (99644.35750000 163117.44130000)
VIS_531,2012-04-18T00:00:00,targeted monitoring,0.00000000,24.48000000,0,100.00000000,0,0,0,0,Maarkebeek - Groenstraat,101260.00000000,167327.00000000,531,,15,119,POINT (101260.00000000 167327.00000000)
VIS_532,2012-04-18T00:00:00,targeted monitoring,0.00000000,138.60000000,0,100.00000000,0,0,0,0,Maarkebeek - Groenstraat,101260.00000000,167327.00000000,532,,15,120,POINT (101260.00000000 167327.00000000)
VIS_538,1990-05-23T00:00:00,targeted monitoring,0.00000000,36.50000000,0,0,0,0,0,0,Molenbeek - Nederbrakel,106869.49760000,165775.54700000,538,,15,121,POINT (106869.49760000 165775.54700000)
VIS_540,1990-05-23T00:00:00,targeted monitoring,0.00000000,151.00000000,0,0,0,0,0,0,Molenbeek - Boekkouter,105201.01780000,164336.10680000,540,,15,122,POINT (105201.01780000 164336.10680000)
VIS_550,1990-05-29T00:00:00,targeted monitoring,0.00000000,64.00000000,0,0,0,0,0,0,Zwalm - Hof ter Brugge,107730.33340000,169158.90590000,550,,15,123,POINT (107730.33340000 169158.90590000)
VIS_560,1992-04-15T00:00:00,targeted monitoring,0.00000000,0.00000000,0,0,0,0,0,0,Molenbeek - St. Antonius van Padua,107362.00000000,173901.00000000,560,,15,124,POINT (107362.00000000 173901.00000000)
VIS_563,1992-04-15T00:00:00,targeted monitoring,0.00000000,0.00000000,0,0,0,0,0,0,Molenbeek - Voor de instroming,109547.00000000,174531.00000000,563,,15,125,POINT (109547.00000000 174531.00000000)
VIS_564,1992-04-15T00:00:00,targeted monitoring,0.00000000,120.00000000,0,0,0,0,0,0,Bettelhovebeek - Beiselhoven,109917.76370000,173975.87340000,564,,15,126,POINT (109917.76370000 173975.87340000)
VIS_565,1992-04-15T00:00:00,targeted monitoring,0.00000000,58.00000000,0,0,0,0,0,0,Trapsmijnbeek - middenloop aan Gehuchte,109828.03010000,172237.97090000,565,,15,127,POINT (109828.03010000 172237.97090000)
VIS_575,1993-09-24T00:00:00,targeted monitoring,0.00000000,0.00000000,0,0,0,0,0,0,Zwalmbeek - Zwalm te Nederzwalm,101939.00000000,175218.00000000,575,,15,128,POINT (101939.00000000 175218.00000000)
VIS_576,1993-09-24T00:00:00,targeted monitoring,0.00000000,172.00000000,0,0,0,0,0,0,Zwalmbeek - Zwalm te Nederzwalm,101939.00000000,175218.00000000,576,,15,129,POINT (101939.00000000 175218.00000000)
VIS_577,1993-09-24T00:00:00,targeted monitoring,0.00000000,0.00000000,0,0,0,0,0,0,Zwalmbeek - Zwalm te Nederzwalm,101939.00000000,175218.00000000,577,,15,130,POINT (101939.00000000 175218.00000000)
VIS_578,1993-09-24T00:00:00,targeted monitoring,0.00000000,0.00000000,0,0,0,0,0,0,Zwalmbeek - Zwalm ter biestmolen,102445.00000000,175198.00000000,578,,15,131,POINT (102445.00000000 175198.00000000)
VIS_579,1993-09-24T00:00:00,targeted monitoring,0.00000000,39.00000000,0,0,0,0,0,0,Zwalmbeek - Zwalm ter biestmolen,102445.00000000,175198.00000000,579,,15,132,POINT (102445.00000000 175198.00000000)
VIS_580,1993-09-24T00:00:00,targeted monitoring,0.00000000,70.00000000,0,0,0,0,0,0,Zwalmbeek - Zwalm ter biestmolen,102445.00000000,175198.00000000,580,,15,133,POINT (102445.00000000 175198.00000000)
VIS_581,1993-09-24T00:00:00,targeted monitoring,0.00000000,115.00000000,0,0,0,0,0,0,Zwalmbeek - Zwalm ter biestmolen,102445.00000000,175198.00000000,581,,15,134,POINT (102445.00000000 175198.00000000)
VIS_582,1993-09-24T00:00:00,targeted monitoring,0.00000000,49.00000000,0,0,0,0,0,0,Zwalmbeek - Zwalm ter biestmolen,102445.00000000,175198.00000000,582,,15,135,POINT (102445.00000000 175198.00000000)
VIS_583,1993-09-24T00:00:00,targeted monitoring,0.00000000,17.00000000,0,0,0,0,0,0,Zwalmbeek - Zwalm Yzerkotmolen,104035.18140000,174992.26160000,583,,15,136,POINT (104035.18140000 174992.26160000)
VIS_587,1996-05-22T00:00:00,targeted monitoring,0.00000000,95.00000000,0,0,8.10000000,0,1007.00000000,12.00000000,Zwalmbeek - Zwalm Yzerkotmolen,104035.18140000,174992.26160000,587,,15,137,POINT (104035.18140000 174992.26160000)
VIS_588,1996-05-22T00:00:00,targeted monitoring,0.00000000,916.20000000,0,0,8.10000000,0,1007.00000000,12.00000000,Zwalmbeek - Zwalm Yzerkotmolen,104035.18140000,174992.26160000,588,,15,138,POINT (104035.18140000 174992.26160000)
VIS_590,1996-05-22T00:00:00,targeted monitoring,0.00000000,939.90000000,0,0,8.10000000,0,1007.00000000,12.00000000,Zwalmbeek - Zwalm Yzerkotmolen,104035.18140000,174992.26160000,590,,15,139,POINT (104035.18140000 174992.26160000)
VIS_591,1996-05-22T00:00:00,targeted monitoring,0.00000000,696.00000000,0,0,2.60000000,0,943.00000000,11.00000000,Zwalmbeek - Zwalm aan de Zwalmmolen,105951.00000000,174471.00000000,591,,15,140,POINT (105951.00000000 174471.00000000)
VIS_592,1996-05-22T00:00:00,targeted monitoring,0.00000000,28.60000000,0,0,2.60000000,0,943.00000000,11.00000000,Zwalmbeek - Zwalm aan de Zwalmmolen,105951.00000000,174471.00000000,592,,15,141,POINT (105951.00000000 174471.00000000)
VIS_593,1996-05-22T00:00:00,targeted monitoring,0.00000000,28.60000000,0,0,2.60000000,0,943.00000000,11.00000000,Zwalmbeek - Zwalm aan de Zwalmmolen,105951.00000000,174471.00000000,593,,15,142,POINT (105951.00000000 174471.00000000)
VIS_594,1996-05-22T00:00:00,targeted monitoring,0.00000000,6069.00000000,0,0,2.60000000,0,943.00000000,11.00000000,Zwalmbeek - Zwalm aan de Zwalmmolen,105951.00000000,174471.00000000,594,,15,143,POINT (105951.00000000 174471.00000000)
VIS_596,1996-05-22T00:00:00,targeted monitoring,0.00000000,347.00000000,0,0,2.60000000,0,943.00000000,11.00000000,Zwalmbeek - Zwalm aan de Zwalmmolen,105951.00000000,174471.00000000,596,,15,144,POINT (105951.00000000 174471.00000000)
VIS_597,1996-05-22T00:00:00,targeted monitoring,0.00000000,234.90000000,0,0,2.60000000,0,943.00000000,11.00000000,Zwalmbeek - Zwalm aan de Zwalmmolen,105951.00000000,174471.00000000,597,,15,145,POINT (105951.00000000 174471.00000000)
VIS_598,1996-05-22T00:00:00,targeted monitoring,0.00000000,36.00000000,0,0,2.60000000,0,943.00000000,11.00000000,Zwalmbeek - Zwalm aan de Zwalmmolen,105951.00000000,174471.00000000,598,,15,146,POINT (105951.00000000 174471.00000000)
VIS_599,1996-05-22T00:00:00,targeted monitoring,0.00000000,136.00000000,0,0,2.60000000,0,943.00000000,11.00000000,Zwalmbeek - Zwalm aan de Zwalmmolen,105951.00000000,174471.00000000,599,,15,147,POINT (105951.00000000 174471.00000000)
VIS_600,1996-05-22T00:00:00,targeted monitoring,0.00000000,99.90000000,0,0,8.70000000,0,914.00000000,11.60000038,"Perlinkbeek - St.-maria Horebeke, Kouwenberg",104024.11830000,170149.70610000,600,,15,148,POINT (104024.11830000 170149.70610000)
VIS_601,1996-05-22T00:00:00,targeted monitoring,0.00000000,1090.00000000,0,0,8.70000000,0,914.00000000,11.60000038,"Perlinkbeek - St.-maria Horebeke, Kouwenberg",104024.11830000,170149.70610000,601,,15,149,POINT (104024.11830000 170149.70610000)
VIS_602,1996-05-22T00:00:00,targeted monitoring,0.00000000,137.70000000,0,0,6.40000000,0,974.00000000,10.10000038,Perlinkbeek - weg Nederzwalm-St.-Denijs Boekel,102281.00000000,174400.00000000,602,,15,150,POINT (102281.00000000 174400.00000000)
VIS_603,1996-05-22T00:00:00,targeted monitoring,0.00000000,19.20000000,0,0,6.40000000,0,974.00000000,10.10000038,Perlinkbeek - weg Nederzwalm-St.-Denijs Boekel,102281.00000000,174400.00000000,603,,15,151,POINT (102281.00000000 174400.00000000)
VIS_604,1996-05-22T00:00:00,targeted monitoring,0.00000000,1.80000000,0,0,8.50000000,0,830.00000000,11.00000000,Dorenbeek,106426.28010000,168215.51820000,604,,15,152,POINT (106426.28010000 168215.51820000)
VIS_606,1996-05-23T00:00:00,targeted monitoring,0.00000000,10.80000000,0,0,9.50000000,0,572.00000000,9.89999962,Verrebeek - aan de baan,106920.68070000,164021.78120000,606,,15,153,POINT (106920.68070000 164021.78120000)
VIS_608,1996-05-23T00:00:00,targeted monitoring,0.00000000,51.00000000,0,0,12.50000000,0,814.00000000,14.10000038,Bettelhovebeek - Beiselhoven,109917.76370000,173975.87340000,608,,15,154,POINT (109917.76370000 173975.87340000)
VIS_610,1996-05-23T00:00:00,targeted monitoring,0.00000000,3.00000000,0,0,0,0,0,0,Zwalmbeek - Zwalm ter biestmolen,102445.00000000,175198.00000000,610,,15,155,POINT (102445.00000000 175198.00000000)
VIS_611,1996-05-23T00:00:00,targeted monitoring,0.00000000,342.00000000,0,0,0,0,0,0,Zwalmbeek - Zwalm ter biestmolen,102445.00000000,175198.00000000,611,,15,156,POINT (102445.00000000 175198.00000000)
VIS_613,1996-05-23T00:00:00,targeted monitoring,0.00000000,521.00000000,0,0,0,0,0,0,Zwalmbeek - Zwalm ter biestmolen,102445.00000000,175198.00000000,613,,15,157,POINT (102445.00000000 175198.00000000)
VIS_614,1996-05-23T00:00:00,targeted monitoring,0.00000000,27.00000000,0,0,0,0,0,0,Zwalmbeek - Zwalm ter biestmolen,102445.00000000,175198.00000000,614,,15,158,POINT (102445.00000000 175198.00000000)
VIS_615,1996-05-23T00:00:00,targeted monitoring,0.00000000,192.90000000,0,0,0,0,0,0,Zwalmbeek - Zwalm ter biestmolen,102445.00000000,175198.00000000,615,,15,159,POINT (102445.00000000 175198.00000000)
VIS_616,1996-05-23T00:00:00,targeted monitoring,0.00000000,30.40000000,0,0,8.30000000,0,631.00000000,10.50000000,Dorenbosbeek - Opbrakel,106520.27460000,164434.40670000,616,,15,160,POINT (106520.27460000 164434.40670000)
VIS_618,1996-05-23T00:00:00,targeted monitoring,0.00000000,34.00000000,0,0,10.70000000,0,559.00000000,10.60000038,molenbeek - Benedenloop te verrebeke,105620.99340000,164465.31560000,618,,15,161,POINT (105620.99340000 164465.31560000)
VIS_621,1996-05-23T00:00:00,targeted monitoring,0.00000000,534.00000000,0,0,0,0,0,0,"Zwalm - Nederzwalm, aan de monding in Schelde",100697.05410000,175605.18920000,621,,15,162,POINT (100697.05410000 175605.18920000)
VIS_623,1996-05-23T00:00:00,targeted monitoring,0.00000000,0.00000000,0,0,0,0,0,0,"Zwalm - Nederzwalm, aan de monding in Schelde",100697.05410000,175605.18920000,623,,15,163,POINT (100697.05410000 175605.18920000)
VIS_627,1996-05-23T00:00:00,targeted monitoring,0.00000000,4.20000000,0,0,9.00000000,0,799.00000000,10.00000000,"Kouterbeek - Nederbrakel, Twaalfbunder",107091.73000000,166824.57370000,627,,15,164,POINT (107091.73000000 166824.57370000)
VIS_631,1996-05-24T00:00:00,targeted monitoring,0.00000000,130.20000000,0,0,8.40000000,0,815.00000000,12.60000038,"Molenbeek - Velzeke-Ruddershoeve, Blarenhoek",109615.64600000,174611.88260000,631,,15,165,POINT (109615.64600000 174611.88260000)
VIS_632,1996-05-24T00:00:00,targeted monitoring,0.00000000,1133.60000000,0,0,8.40000000,0,815.00000000,12.60000038,"Molenbeek - Velzeke-Ruddershoeve, Blarenhoek",109615.64600000,174611.88260000,632,,15,166,POINT (109615.64600000 174611.88260000)
VIS_634,1996-05-24T00:00:00,targeted monitoring,0.00000000,113.00000000,0,0,0,0,0,0,Markebeek,99582.50780000,167700.86290000,634,,15,167,POINT (99582.50780000 167700.86290000)
VIS_637,1996-05-24T00:00:00,targeted monitoring,0.00000000,18.00000000,0,0,0,0,0,0,"Markebeek - Leupegem, thv Rovasac",95460.27250000,169356.20630000,637,,15,168,POINT (95460.27250000 169356.20630000)
VIS_638,1996-05-24T00:00:00,targeted monitoring,0.00000000,495.00000000,0,0,0,0,0,0,"Markebeek - Leupegem, thv Rovasac",95460.27250000,169356.20630000,638,,15,169,POINT (95460.27250000 169356.20630000)
VIS_642,1997-03-10T00:00:00,targeted monitoring,0.00000000,188.10000000,0,0,8.90000000,0,820.00000000,8.00000000,Maarkebeek - ter hoogte van aardeweg in Vijverbeekstraat,101355.25410000,164789.24500000,642,,15,170,POINT (101355.25410000 164789.24500000)
VIS_643,1997-03-10T00:00:00,targeted monitoring,0.00000000,119.00000000,0,0,8.90000000,0,820.00000000,8.00000000,Maarkebeek - ter hoogte van aardeweg in Vijverbeekstraat,101355.25410000,164789.24500000,643,,15,171,POINT (101355.25410000 164789.24500000)
VIS_645,1997-03-10T00:00:00,targeted monitoring,0.00000000,185.40000000,0,0,11.50000000,0,953.00000000,5.59999990,Molenbeek - Schorisse,101309.81530000,165602.96620000,645,,15,172,POINT (101309.81530000 165602.96620000)
VIS_646,1997-03-10T00:00:00,targeted monitoring,0.00000000,184.90000000,0,0,11.50000000,0,953.00000000,5.59999990,Molenbeek - Schorisse,101309.81530000,165602.96620000,646,,15,173,POINT (101309.81530000 165602.96620000)
VIS_649,1997-03-10T00:00:00,targeted monitoring,0.00000000,1.60000000,0,0,8.60000000,0,803.00000000,9.60000038,Pauwelsbeek,99692.84910000,164009.32960000,649,,15,174,POINT (99692.84910000 164009.32960000)
VIS_650,1997-03-10T00:00:00,targeted monitoring,0.00000000,23.00000000,0,0,10.00000000,0,922.00000000,10.19999981,Pauwelsbeek - Hasseltstraat,100540.00000000,166710.00000000,650,,15,175,POINT (100540.00000000 166710.00000000)
VIS_651,1997-03-10T00:00:00,targeted monitoring,0.00000000,26.00000000,0,0,7.40000000,0,1114.00000000,9.39999962,"Maldergembeek - grens Oudenaard, Horebeke",102527.73840000,173298.78900000,651,,15,176,POINT (102527.73840000 173298.78900000)
VIS_652,1997-03-10T00:00:00,targeted monitoring,0.00000000,32.00000000,0,0,7.40000000,0,1114.00000000,9.39999962,"Maldergembeek - grens Oudenaard, Horebeke",102527.73840000,173298.78900000,652,,15,177,POINT (102527.73840000 173298.78900000)
VIS_654,2002-06-16T00:00:00,targeted monitoring,0.00000000,39.50000000,0,0,0,0,0,0,Zwalmbeek - Zwalm ter biestmolen,102445.00000000,175198.00000000,654,,15,178,POINT (102445.00000000 175198.00000000)
VIS_655,2002-06-16T00:00:00,targeted monitoring,0.00000000,683.00000000,0,0,0,0,0,0,Zwalmbeek - Zwalm ter biestmolen,102445.00000000,175198.00000000,655,,15,179,POINT (102445.00000000 175198.00000000)
VIS_656,2002-06-16T00:00:00,targeted monitoring,0.00000000,2140.50000000,0,0,0,0,0,0,Zwalmbeek - Zwalm ter biestmolen,102445.00000000,175198.00000000,656,,15,180,POINT (102445.00000000 175198.00000000)
VIS_657,2002-06-16T00:00:00,targeted monitoring,0.00000000,7488.50000000,0,0,0,0,0,0,Zwalmbeek - Zwalm ter biestmolen,102445.00000000,175198.00000000,657,,15,181,POINT (102445.00000000 175198.00000000)
VIS_658,2002-06-16T00:00:00,targeted monitoring,0.00000000,126.00000000,0,0,0,0,0,0,Zwalmbeek - Zwalm ter biestmolen,102445.00000000,175198.00000000,658,,15,182,POINT (102445.00000000 175198.00000000)
VIS_659,2002-06-16T00:00:00,targeted monitoring,0.00000000,2013.00000000,0,0,0,0,0,0,Zwalmbeek - Zwalm ter biestmolen,102445.00000000,175198.00000000,659,,15,183,POINT (102445.00000000 175198.00000000)
VIS_660,2002-06-16T00:00:00,targeted monitoring,0.00000000,149.00000000,0,0,0,0,0,0,Zwalmbeek - Zwalm ter biestmolen,102445.00000000,175198.00000000,660,,15,184,POINT (102445.00000000 175198.00000000)
VIS_661,2002-06-16T00:00:00,targeted monitoring,0.00000000,410.00000000,0,0,0,0,0,0,Zwalmbeek - Zwalm ter biestmolen,102445.00000000,175198.00000000,661,,15,185,POINT (102445.00000000 175198.00000000)
VIS_662,2002-06-16T00:00:00,targeted monitoring,0.00000000,883.00000000,0,0,0,0,0,0,Zwalmbeek - Zwalm ter biestmolen,102445.00000000,175198.00000000,662,,15,186,POINT (102445.00000000 175198.00000000)
VIS_663,2002-06-16T00:00:00,targeted monitoring,0.00000000,633.50000000,0,0,0,0,0,0,Zwalmbeek - Zwalm ter biestmolen,102445.00000000,175198.00000000,663,,15,187,POINT (102445.00000000 175198.00000000)
VIS_664,2002-06-16T00:00:00,targeted monitoring,0.00000000,716.00000000,0,0,0,0,0,0,Zwalmbeek - Zwalm ter biestmolen,102445.00000000,175198.00000000,664,,15,188,POINT (102445.00000000 175198.00000000)
VIS_665,2002-06-16T00:00:00,targeted monitoring,0.00000000,482.50000000,0,0,0,0,0,0,Zwalmbeek - Zwalm ter biestmolen,102445.00000000,175198.00000000,665,,15,189,POINT (102445.00000000 175198.00000000)
VIS_667,2002-06-16T00:00:00,targeted monitoring,0.00000000,196.00000000,0,0,0,0,0,0,Zwalmbeek - Zwalm ter biestmolen,102445.00000000,175198.00000000,667,,15,190,POINT (102445.00000000 175198.00000000)
VIS_668,2002-06-16T00:00:00,targeted monitoring,0.00000000,109.00000000,0,0,0,0,0,0,Zwalmbeek - Zwalm ter biestmolen,102445.00000000,175198.00000000,668,,15,191,POINT (102445.00000000 175198.00000000)
VIS_669,2002-06-16T00:00:00,targeted monitoring,0.00000000,145.40000000,0,0,0,0,0,0,Zwalmbeek - Zwalm ter biestmolen,102445.00000000,175198.00000000,669,,15,192,POINT (102445.00000000 175198.00000000)
VIS_670,2002-06-16T00:00:00,targeted monitoring,0.00000000,1873.00000000,0,0,0,0,0,0,Zwalmbeek - Zwalm ter biestmolen,102445.00000000,175198.00000000,670,,15,193,POINT (102445.00000000 175198.00000000)
VIS_671,2002-06-16T00:00:00,targeted monitoring,0.00000000,0.50000000,0,0,0,0,0,0,Zwalmbeek - Zwalm ter biestmolen,102445.00000000,175198.00000000,671,,15,194,POINT (102445.00000000 175198.00000000)
VIS_672,2002-06-16T00:00:00,targeted monitoring,0.00000000,40.00000000,0,0,0,0,0,0,Zwalmbeek - Zwalm ter biestmolen,102445.00000000,175198.00000000,672,,15,195,POINT (102445.00000000 175198.00000000)
VIS_673,2002-06-16T00:00:00,targeted monitoring,0.00000000,4.50000000,0,0,0,0,0,0,Zwalmbeek - Zwalm Yzerkotmolen,104035.18140000,174992.26160000,673,,15,196,POINT (104035.18140000 174992.26160000)
VIS_674,2002-06-16T00:00:00,targeted monitoring,0.00000000,0.00000000,0,0,0,0,0,0,Zwalmbeek - Zwalm Yzerkotmolen,104035.18140000,174992.26160000,674,,15,197,POINT (104035.18140000 174992.26160000)
VIS_675,2002-06-16T00:00:00,targeted monitoring,0.00000000,1508.00000000,0,0,0,0,0,0,Zwalmbeek - Zwalm Yzerkotmolen,104035.18140000,174992.26160000,675,,15,198,POINT (104035.18140000 174992.26160000)
VIS_676,2002-06-16T00:00:00,targeted monitoring,0.00000000,606.00000000,0,0,0,0,0,0,Zwalmbeek - Zwalm Yzerkotmolen,104035.18140000,174992.26160000,676,,15,199,POINT (104035.18140000 174992.26160000)
VIS_677,2002-06-16T00:00:00,targeted monitoring,0.00000000,24.50000000,0,0,0,0,0,0,Zwalmbeek - Zwalm Yzerkotmolen,104035.18140000,174992.26160000,677,,15,200,POINT (104035.18140000 174992.26160000)
VIS_678,2002-06-16T00:00:00,targeted monitoring,0.00000000,380.00000000,0,0,0,0,0,0,Zwalmbeek - Zwalm Yzerkotmolen,104035.18140000,174992.26160000,678,,15,201,POINT (104035.18140000 174992.26160000)
